region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
spb,"Санкт-Петербург, Суздальское шоссе",12814086,59.5,13.1,31.0,3,13,25,empty,0,2024,empty,underground,rough,1,30.27606500726539,60.05917410809796,2,1,"Проспект Просвещения,Парнас,Озерки","10,11,12","transport,transport,transport","Коломяги,Приморский",0,0
spb,"Санкт-Петербург,Приморский, Санкт-Петербург г., , Комендантский пр-т, 65",12750000,45.5,21.3,16.0,2,19,20,2022,empty,empty,empty,empty,empty,1,30.227806,60.036263,1,1,Комендантский проспект,6,transport,"Коломяги,Приморский",empty,0
spb,"Санкт-Петербург, Суздальское шоссе",12844548,61.2,13.1,30.9,3,8,25,empty,0,2024,empty,underground,rough,1,30.27606500726539,60.05917410809796,2,1,"Проспект Просвещения,Парнас,Озерки","10,11,12","transport,transport,transport","Коломяги,Приморский",0,0
spb,"Россия, Санкт-Петербург, улица Ильюшина, 1к1",12780000,55.0,10.0,32.0,2,2,12,1989,empty,empty,panel,ground,empty,0,30.25525,60.007942,2,0,"Комендантский проспект,Пионерская,Старая Деревня","3,6,6","walk,transport,transport","Озеро Долгое,Приморский",0,0
spb,"Россия, Санкт-Петербург город, улица Уральская",12900000,36.24,14.0,10.2,1,4,12,empty,0,2025,monolith,empty,fine,empty,30.2503252487,59.9570567088,empty,empty,"Приморская,Василеостровская,Спортивная","18,4,4","walk,transport,transport","Остров Декабристов,Василеостровский",0,0
spb,"Санкт-Петербург, проспект Крузенштерна, 2",12990000,61.1,14.0,39.8,3,14,15,empty,empty,empty,empty,empty,empty,empty,30.203085,59.930818,2,1,,,,"Гавань,Василеостровский",empty,0
spb,"Санкт-Петербург, Уральская улица",12930000,32.55,15.3,10.4,1,8,12,empty,0,2025,monolith,underground,fine,empty,30.2503252487,59.9570567088,1,1,"Приморская,Василеостровская","18,5","walk,transport","Остров Декабристов,Василеостровский",0,0
spb,"Россия, Санкт-Петербург, проспект Королёва, 59к1",12950000,56.0,15.0,30.0,2,22,24,2015,empty,empty,monolith,underground,empty,0,30.246374,60.028753,1,1,"Комендантский проспект,Пионерская,Озерки","5,8,9","transport,transport,transport","Юнтолово,Приморский",0,0
spb,"г Санкт-Петербург, Союзный пр-кт, д 4",13100000,55.1,9.7,30.0,2,5,15,2014,empty,empty,monolithBrick,empty,empty,empty,30.439548,59.916284,1,1,Проспект Большевиков,4,transport,"Правобережный,Невский",empty,0
spb,"Россия, Санкт-Петербург, улица Бутлерова, 11к4",13000000,46.2,15.1,20.4,1,7,23,2012,empty,empty,monolith,ground,empty,0,30.40287,60.006246,1,1,"Академическая,Политехническая,Гражданский проспект","15,5,7","walk,transport,transport","Гражданка,Калининский",0,0
spb,"Санкт-Петербург, Парашютная улица",13243772,61.1,15.0,34.0,3,4,10,empty,1,2023,monolith,empty,without,empty,30.2412937477109,60.0416450967066,empty,1,"Комендантский проспект,Озерки,Удельная","7,7,9","transport,transport,transport","Коломяги,Приморский",0,0
spb,"Россия, Санкт-Петербург город, улица Кубинская, дом 82, корпус 1",13190000,57.67,11.7,30.1,2,6,16,empty,0,2024,monolith,empty,without,empty,30.3011818517,59.8398542416,empty,empty,"Звездная,Московская","5,7","transport,transport","Новоизмайловское,Московский",0,0
spb,"Санкт-Петербург, Тосина улица, 6",13200000,46.3,21.8,11.9,1,5,15,2022,empty,empty,monolith,underground,empty,empty,30.347902,59.904166,1,1,"Обводный канал,Волковская,Звенигородская","19,6,6","walk,transport,transport","Волковское,Фрунзенский",0,0
spb,"г Санкт-Петербург, ул Щербакова, д 27 к 1",13175000,66.2,10.0,35.8,2,3,6,2003,empty,empty,panel,empty,empty,empty,30.287167,60.027903,1,1,Удельная,6,transport,"Коломяги,Приморский",empty,0
spb,"Санкт-Петербург, Василеостровский район, Невская губа",13395900,52.34,17.4,23.2,2,5,18,empty,0,2024,monolith,empty,without,empty,30.1943675674254,59.9432899185978,2,1,"Приморская,Горный институт,Василеостровская","7,10,11","transport,transport,transport","Морской,Василеостровский",0,0
spb,"г Санкт-Петербург, Комендантский пр-кт, д 50 к 1 литера А",13300000,67.0,12.4,38.1,2,1,7,2002,empty,empty,panel,empty,empty,1,30.233744,60.028568,1,empty,Комендантский проспект,5,transport,"Юнтолово,Приморский",empty,0
spb,"Санкт-Петербург, Московский проспект, 73к4",13362000,39.3,12.0,17.1,1,2,11,2015,empty,empty,panel,underground,empty,empty,30.316686,59.905006,1,empty,"Фрунзенская,Технологический институт,Балтийская","3,17,18","walk,walk,walk","Измайловское,Адмиралтейский",0,0
spb,"Россия, Санкт-Петербург, проспект Наставников, 36к1",13300000,69.0,15.0,50.0,2,3,5,2003,empty,empty,brick,ground,empty,1,30.482991,59.952759,empty,empty,"Ладожская,Проспект Большевиков","10,15","transport,transport","Пороховые,Красногвардейский",0,0
spb,"Россия, Санкт-Петербург, улица Смолячкова, 15-17",13524000,64.4,9.7,34.0,2,4,5,1917,empty,empty,brick,empty,empty,0,30.344533,59.970898,empty,empty,"Выборгская,Площадь Ленина,Лесная","3,3,5","walk,transport,transport","Сампсониевское,Выборгский",empty,0
