region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
nsk,"Новосибирск, улица Семьи Шамшиных, 91",12600000,59.46,4.0,40.5,2,16,25,empty,0,2023,monolithBrick,empty,empty,empty,82.927356,55.047208,empty,empty,"Маршала Покрышкина,Красный Проспект,Сибирская","9,12,12","walk,walk,walk",Центральный,0,0
nsk,"Новосибирск,Кировский, Бурденко, 29",4600000,83.3,12.0,46.8,3,3,3,1951,empty,empty,empty,empty,empty,1,82.912282,54.96576,empty,empty,,,,"Мира,Кировский",empty,1
nsk,"Новосибирск, улица Королёва, 19",4299360,25.44,empty,empty,1,7,25,empty,0,2025,monolithBrick,empty,empty,empty,82.970196,55.051773,empty,3,"Березовая Роща,Золотая Нива,Маршала Покрышкина","20,5,5","walk,transport,transport",Дзержинский,0,0
nsk,"Новосибирск,Кировский, Дмитрия Шмонина, 10",4900000,51.4,11.5,empty,2,16,17,2017,empty,empty,empty,empty,empty,1,82.960108,54.941141,empty,empty,,,,Кировский,empty,1
nsk,"Новосибирск, Сухарная улица",7736400,55.26,empty,empty,2,17,28,empty,0,2025,monolithBrick,empty,empty,empty,82.8587245238027,55.047147130981,empty,5,"Площадь Гарина-Михайловского,Гагаринская,Заельцовская","6,8,8","transport,transport,transport",Заельцовский,0,0
nsk,"Новосибирск,Кировский, Оловозаводская, 1/4",3700000,34.1,8.8,17.4,1,2,9,1983,empty,empty,empty,empty,empty,1,82.958177,54.964907,empty,empty,,,,"Бугринская Роща,Кировский",empty,1
nsk,"Новосибирск, улица Объединения, 102/4с",7190500,51.9,empty,empty,2,2,9,empty,1,2024,monolithBrick,empty,rough,empty,82.975011,55.096858,empty,empty,"Заельцовская,Березовая Роща,Гагаринская","9,9,10","transport,transport,transport",Калининский,0,0
nsk,"Новосибирск,Кировский, Николая Сотникова, 6",3700000,35.0,7.0,empty,1,10,17,2016,empty,empty,empty,empty,empty,1,82.963342,54.939108,empty,empty,,,,"Акварельный,Кировский",empty,1
nsk,"Новосибирск, Сухарная улица, 105/1",5678610,38.63,empty,empty,1,14,29,empty,0,2025,monolithBrick,empty,empty,empty,82.8597456197,55.0463747175,empty,empty,"Гагаринская,Заельцовская,Красный Проспект","5,5,6","transport,transport,transport",Заельцовский,0,0
nsk,"Новосибирск,Кировский, Станиславского, 29/1",4300000,35.5,8.9,18.1,1,3,9,1998,empty,empty,empty,empty,empty,1,82.873735,54.974308,empty,empty,,,,Кировский,empty,1
nsk,"Новосибирск, Красный проспект",8150000,46.95,7.3,28.9,2,3,20,empty,0,2026,monolithBrick,empty,empty,empty,82.91513198678102,55.068875174121025,2,4,"Заельцовская,Гагаринская,Сибирская","15,7,7","walk,transport,transport",Заельцовский,0,0
nsk,"Новосибирск,Кировский, Александра Чистякова, 22/3",3900000,45.0,18.0,empty,1,11,17,2023,empty,empty,empty,empty,empty,0,82.967879,54.938576,empty,empty,,,,Кировский,empty,1
nsk,"Новосибирск, Пермская улица, 12к2",4490000,39.93,4.4,26.0,2,2,23,empty,0,2025,monolithBrick,empty,empty,empty,82.850433,54.978865,empty,3,"Площадь Маркса,Студенческая,Речной вокзал","7,7,11","transport,transport,transport",Ленинский,0,0
nsk,"Новосибирск,Кировский, Виктора Уса, 7",4000000,42.8,16.0,empty,1,13,17,2013,empty,empty,empty,empty,empty,1,82.883455,54.938322,empty,empty,,,,"Затулинский,Кировский",empty,1
nsk,"Новосибирск, Междуреченская улица, 5/2",4385000,31.85,4.7,17.9,1,3,25,empty,1,2024,panel,empty,empty,empty,82.857889,55.023294,empty,empty,"Площадь Гарина-Михайловского,Красный Проспект,Площадь Ленина","11,12,13","transport,transport,transport",Ленинский,0,0
nsk,"Новосибирск,Кировский, Виктора Шевелева, 30",3900000,48.1,13.8,empty,1,5,10,2022,empty,empty,empty,empty,empty,1,82.970133,54.946969,empty,empty,,,,Кировский,empty,1
nsk,"Новосибирск, улица Семьи Шамшиных, 91",9200000,38.1,13.8,19.4,1,25,25,empty,0,2023,monolithBrick,empty,empty,empty,82.927356,55.047208,empty,empty,"Маршала Покрышкина,Красный Проспект,Сибирская","9,12,12","walk,walk,walk",Центральный,0,0
nsk,"Новосибирск,Кировский, Сибиряков-Гвардейцев, 53/10",3800000,31.4,8.8,empty,1,4,17,2023,empty,empty,empty,empty,empty,1,82.901682,54.943065,empty,empty,,,,Кировский,empty,1
nsk,"Новосибирск, Сухарная улица",3985013,22.32,empty,empty,1,8,28,empty,0,2025,monolithBrick,empty,empty,empty,82.8587245238027,55.047147130981,empty,5,"Площадь Гарина-Михайловского,Гагаринская,Заельцовская","6,8,8","transport,transport,transport",Заельцовский,0,0
nsk,"Новосибирск,Заельцовский район, Сухарная, 105/1",7600000,58.07,19.6,empty,1,12,29,empty,empty,2025,empty,empty,empty,1,82.859745619712,55.0463747175127,1,1,"Гагаринская,Заельцовская,Красный Проспект","5,5,6","transport,transport,transport",Заельцовский,empty,1
nsk,"Новосибирск, улица Объединения, 102/4с",3878550,26.9,empty,empty,1,3,9,empty,1,2024,monolithBrick,empty,rough,empty,82.975011,55.096858,empty,empty,"Заельцовская,Березовая Роща,Гагаринская","9,9,10","transport,transport,transport",Калининский,0,0
nsk,"Новосибирск,Кировский, Немировича-Данченко, 49",4800000,37.6,10.0,empty,1,4,14,2002,empty,empty,empty,empty,empty,1,82.874544,54.9719,empty,empty,,,,Кировский,empty,1
