region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
ekb,"Свердловская область, Екатеринбург, улица Молодогвардейцев, 1",4889300,37.61,12.8,13.8,1,12,24,empty,0,2025,monolithBrick,empty,empty,empty,60.666833,56.784245,empty,3,"Ботаническая,Чкаловская,Геологическая","4,6,9","transport,transport,transport","Уктус,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",4895171,39.44,empty,empty,1,2,15,empty,0,2025,monolithBrick,empty,empty,empty,60.506132461591584,56.77996712118311,empty,4,"Чкаловская,Геологическая,Ботаническая","11,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, микрорайон Новокольцовский, Новокольцовская улица",4863000,32.8,13.6,10.1,1,5,15,empty,0,2025,monolithBrick,empty,fine,empty,60.7531269835804,56.7819408547066,6,empty,"Ботаническая,Чкаловская,Геологическая","11,14,16","transport,transport,transport","Птицефабрика,Октябрьский",0,0
ekb,"Свердловская область, Екатеринбург, Сибирский тракт",4856000,30.2,7.2,9.9,1,10,18,empty,0,2025,monolithBrick,empty,fine,empty,60.7518209776107,56.7810470898158,empty,1,"Ботаническая,Чкаловская,Геологическая","11,14,16","transport,transport,transport","Птицефабрика,Октябрьский",0,0
ekb,"Свердловская область, Екатеринбург, жилой комплекс Утёс, к2",4863974,37.2,5.7,21.9,2,2,18,empty,0,2024,monolith,open,empty,1,60.657698,56.784886,3,empty,"Ботаническая,Чкаловская,Геологическая","3,6,9","transport,transport,transport","Уктус,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, улица Новостроя, 9",4888000,34.4,empty,empty,1,9,26,empty,1,2023,monolithBrick,empty,fine,empty,60.635626,56.771787,6,4,"Ботаническая,Чкаловская,Геологическая","4,6,10","transport,transport,transport","Уктус,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, Проходной переулок",4890000,38.73,empty,12.6,1,5,12,empty,0,2025,monolithBrick,empty,rough,empty,60.540494243345634,56.87527919602316,4,1,"Уральская,Машиностроителей,Уралмаш","6,7,7","transport,transport,transport","Старая Сортировка,Железнодорожный",0,0
ekb,"Свердловская область, Екатеринбург, микрорайон Эльмаш, Цветочный переулок",4853153,37.6,empty,empty,1,1,12,empty,0,2024,monolithBrick,empty,empty,empty,60.6233020648035,56.89937061329768,1,1,"Проспект Космонавтов,Уралмаш,Машиностроителей","9,2,4","walk,transport,transport","Эльмаш,Орджоникидзевский",0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Парина",4860000,30.2,5.2,11.6,1,19,32,empty,0,2026,monolithBrick,empty,fine,empty,60.5044504031027,56.7822456648172,11,7,"Чкаловская,Геологическая,Ботаническая","11,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, микрорайон Эльмаш, Цветочный переулок",4892674,38.6,empty,empty,1,3,12,empty,0,2024,monolithBrick,empty,empty,empty,60.6233020648035,56.89937061329768,1,1,"Проспект Космонавтов,Уралмаш,Машиностроителей","9,2,4","walk,transport,transport","Эльмаш,Орджоникидзевский",0,0
ekb,"Свердловская область, Екатеринбург, улица Пехотинцев",4888400,40.4,empty,empty,1,5,26,empty,0,2025,brick,empty,empty,empty,60.54556815337976,56.87152455366812,1,2,"Уральская,Машиностроителей,Динамо","6,6,6","transport,transport,transport","Новая Сортировка,Железнодорожный",0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",4897239,37.56,empty,empty,1,1,18,empty,0,2025,monolithBrick,empty,empty,empty,60.50504884914939,56.78045596634445,empty,4,"Чкаловская,Геологическая,Ботаническая","11,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, улица Блюхера, 93",4875490,35.6,empty,empty,1,19,20,empty,1,2022,monolithBrick,empty,empty,empty,60.665118,56.864093,1,1,"Машиностроителей,Уральская,Уралмаш","5,6,6","transport,transport,transport","Пионерский,Кировский",0,0
ekb,"Свердловская область, Екатеринбург, улица 40-летия Октября",4923600,37.3,13.4,12.6,1,2,27,empty,0,2026,monolithBrick,empty,empty,empty,60.5872346713,56.8953851221,1,empty,"Проспект Космонавтов,Уралмаш,Машиностроителей","3,3,4","transport,transport,transport","Уралмаш,Орджоникидзевский",0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",4909550,32.95,11.7,10.7,1,14,25,empty,0,2025,monolithBrick,empty,empty,empty,60.5153056164212,56.7704068425506,12,empty,"Чкаловская,Ботаническая,Геологическая","11,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",4946110,40.07,empty,empty,1,1,12,empty,0,2025,monolithBrick,empty,empty,empty,60.508331873,56.7787773735,empty,4,"Чкаловская,Геологическая,Ботаническая","11,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, микрорайон Новокольцовский, Новокольцовская улица",4936000,36.4,15.0,10.8,1,1,15,empty,0,2025,monolithBrick,empty,fine,empty,60.7531269836,56.7819408547,6,empty,"Ботаническая,Чкаловская,Геологическая","11,14,16","transport,transport,transport","Птицефабрика,Октябрьский",0,0
ekb,"Свердловская область, Екатеринбург, микрорайон Новокольцовский, Новокольцовская улица",4949000,38.7,15.5,11.6,1,12,15,empty,0,2025,monolithBrick,empty,fine,empty,60.7542642402,56.7830951656,6,empty,"Ботаническая,Чкаловская,Геологическая","11,14,16","transport,transport,transport","Птицефабрика,Октябрьский",0,0
ekb,"Свердловская область, Екатеринбург, жилой комплекс Большой Картеный",4912640,41.84,empty,empty,1,14,27,empty,1,2024,monolithBrick,empty,empty,empty,60.6586236614,56.7813953594,empty,3,"Ботаническая,Чкаловская,Геологическая","4,6,9","transport,transport,transport","Уктус,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, улица Блюхера, 93",4908140,34.7,empty,empty,1,15,20,empty,1,2022,monolithBrick,empty,empty,empty,60.665118,56.864093,1,1,"Машиностроителей,Уральская,Уралмаш","5,6,6","transport,transport,transport","Пионерский,Кировский",0,0
ekb,"Свердловская область, Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Коммунальная улица, 32",4902100,44.9,empty,empty,2,1,26,empty,1,2021,monolithBrick,empty,empty,empty,60.50634,56.879668,2,1,"Уральская,Машиностроителей,Уралмаш","9,10,10","transport,transport,transport","Старая Сортировка,Железнодорожный",0,0
ekb,"Свердловская область, Екатеринбург, Проходной переулок",4990000,40.43,empty,11.4,1,10,12,empty,0,2025,monolithBrick,empty,rough,1,60.5404942433,56.875279196,4,1,"Уральская,Машиностроителей,Уралмаш","6,7,7","transport,transport,transport","Старая Сортировка,Железнодорожный",0,0
ekb,"Свердловская область, Екатеринбург, улица Вильгельма де Геннина",4978000,39.06,empty,empty,1,2,22,empty,0,2026,monolithBrick,empty,empty,empty,60.5226063418444,56.7950615414084,4,5,"Чкаловская,Геологическая,Площадь 1905 года","8,9,10","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",4988230,37.57,empty,empty,1,10,12,empty,0,2025,monolithBrick,empty,empty,empty,60.508331873,56.7787773735,empty,4,"Чкаловская,Геологическая,Ботаническая","11,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, микрорайон Новокольцовский, Новокольцовская улица",4969000,34.6,13.5,10.8,1,1,15,empty,0,2025,monolithBrick,empty,fine,empty,60.7531269835804,56.7819408547066,6,empty,"Ботаническая,Чкаловская,Геологическая","11,14,16","transport,transport,transport","Птицефабрика,Октябрьский",0,0
ekb,"Свердловская область, Екатеринбург, жилой комплекс Большой Картеный",4964040,44.86,empty,empty,1,12,27,empty,1,2024,monolithBrick,empty,empty,empty,60.6586236614,56.7813953594,empty,3,"Ботаническая,Чкаловская,Геологическая","4,6,9","transport,transport,transport","Уктус,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, улица Пехотинцев",4973100,41.1,empty,empty,1,3,26,empty,0,2025,brick,empty,empty,empty,60.54556815337976,56.87152455366812,1,2,"Уральская,Машиностроителей,Динамо","6,6,6","transport,transport,transport","Новая Сортировка,Железнодорожный",0,0
ekb,"Свердловская область, Екатеринбург, улица Ландау",4950922,36.03,empty,empty,1,1,10,empty,0,2025,monolithBrick,empty,empty,empty,60.49564813093295,56.78587955382408,empty,empty,"Чкаловская,Геологическая,Площадь 1905 года","11,12,13","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, улица Ландау",4996604,33.37,empty,empty,1,9,10,empty,0,2025,monolithBrick,empty,empty,empty,60.49564813093295,56.78587955382408,empty,empty,"Чкаловская,Геологическая,Площадь 1905 года","11,12,13","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, микрорайон Новокольцовский, Новокольцовская улица",4997000,33.5,12.7,10.8,1,2,15,empty,0,2025,monolithBrick,empty,fine,empty,60.7531269835804,56.7819408547066,6,empty,"Ботаническая,Чкаловская,Геологическая","11,14,16","transport,transport,transport","Птицефабрика,Октябрьский",0,0
ekb,"Свердловская область, Екатеринбург, жилой комплекс Утёс, к1",4971744,36.6,5.2,22.9,2,19,33,empty,0,2024,monolith,open,fine,empty,60.658515,56.784772,4,empty,"Ботаническая,Чкаловская,Геологическая","3,6,9","transport,transport,transport","Уктус,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, Тенистая улица, 6/4",4988830,41.23,7.4,23.2,1,1,10,empty,empty,2023,monolithBrick,empty,fine,empty,60.498911,56.80072,empty,2,"Чкаловская,Геологическая,Площадь 1905 года","10,11,11","transport,transport,transport",Широкая Речка,0,0
ekb,"Свердловская область, Екатеринбург, улица Спутников",4950000,55.2,empty,empty,2,9,10,empty,0,2024,panel,empty,empty,empty,60.8072324907362,56.7597672967702,empty,1,"Ботаническая,Чкаловская,Геологическая","17,20,22","transport,transport,transport","Кольцово,Октябрьский",0,0
ekb,"Свердловская область, Екатеринбург, микрорайон Эльмаш, Цветочный переулок",4994904,39.5,empty,empty,1,6,12,empty,0,2024,monolithBrick,empty,empty,empty,60.6233020648035,56.89937061329768,1,1,"Проспект Космонавтов,Уралмаш,Машиностроителей","9,2,4","walk,transport,transport","Эльмаш,Орджоникидзевский",0,0
ekb,"Свердловская область, Екатеринбург, улица Блюхера, 89",4997745,40.7,empty,empty,1,1,25,empty,1,2023,monolithBrick,empty,empty,empty,60.664049,56.863414,2,2,"Машиностроителей,Уральская,Уралмаш","5,6,6","transport,transport,transport","Пионерский,Кировский",0,0
ekb,"Свердловская область, Екатеринбург, Тенистая улица, 8Б",5043900,34.5,15.6,11.4,1,21,22,empty,empty,2023,monolithBrick,empty,without,1,60.502262,56.800774,empty,3,"Чкаловская,Геологическая,Площадь 1905 года","10,10,11","transport,transport,transport",Широкая Речка,0,0
ekb,"Свердловская область, Екатеринбург, микрорайон Новокольцовский, Новокольцовская улица",5045000,37.4,15.9,11.3,1,1,15,empty,0,2025,monolithBrick,empty,fine,empty,60.7531269835804,56.7819408547066,6,empty,"Ботаническая,Чкаловская,Геологическая","11,14,16","transport,transport,transport","Птицефабрика,Октябрьский",0,0
